UPC,Path,Product,BrandName,ShortDesc,LongDesc,UPCInfo,Image,SalePrice
71287452011,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Brew Rite 8-12 Cup Basket Style Coffee Filters, 200 Ct",Brew Rite,200 Count BrewRite Coffee Filters.,"Brew Rite 12-Cup Basket-Style Coffee FiltersDesigned to fit 8-cup to 12-cup home coffeemakers 3-1/4"" basket-style filterFits: Mr. Coffee, Proctor Silex, Bunn, Regal Ware, Sears, West Bend, Black & DeckerIncludes 200 filters","200 Count BrewRite Coffee Filters. Brew Rite 12-Cup Basket-Style Coffee FiltersDesigned to fit 8-cup to 12-cup home coffeemakers 3-1/4"" basket-style filterFits: Mr. Coffee, Proctor Silex, Bunn, Regal Ware, Sears, West Bend, Black & DeckerIncludes 200 filters",https://i5.walmartimages.com/asr/d879f195-74d8-44be-a370-57315e9916bf_1.698ddf2fbcd14601968cb1d618ee15a2.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,1.52
72504005010,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Bunn 8-12 Cup Coffee Filters, 100 Count",BUNN,"Special paper grade assures optimum extraction of coffee's taste Perfect for coffees requiring exact brewing, like decaf and flavored coffees Superior stay-in-place design prevents coffee grounds overflow.","Basket Style coffee filter Designed for 8-12 Cup Home Model Coffee Makers Universal Design, Fits all 8-12 Cup Coffee Makers that use basket style filters Specially designed (1/4”+ taller) to prevent overflowStronger Sidewall to avoid collapsingPaper porosity and filter structure deliver consistently great tasting coffeeSuperior ECF chemical-free, oxygen whitened paper100% biodegradable","Special paper grade assures optimum extraction of coffee's taste Perfect for coffees requiring exact brewing, like decaf and flavored coffees Superior stay-in-place design prevents coffee grounds overflow. Basket Style coffee filter Designed for 8-12 Cup Home Model Coffee Makers Universal Design, Fits all 8-12 Cup Coffee Makers that use basket style filters Specially designed (1/4”+ taller) to prevent overflowStronger Sidewall to avoid collapsingPaper porosity and filter structure deliver consistently great tasting coffeeSuperior ECF chemical-free, oxygen whitened paper100% biodegradable",https://i5.walmartimages.com/asr/395d2b07-1b31-49dc-9a84-edc1f23acc48_1.f6234f04bcb8e586b58b4e0e7215a807.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,1.56
71287859902,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Pure Brew #4 Cone Filters, 100 count",Pure Brew,"Keep out grounds for a smooth and rich beverage with Pure Brew #4 Cone Coffee Filters. Designed by the makers of Brew Rite, they are designed for use with a range of 8 to 2 cup coffee maker models. They are compatible with Melitta, Krups, Braun, Oster, Salton and more, making them suitable for residential or commercial use. This bag contains 100 cone-style coffee filters and is resealable to keep the filters, clean, fresh, dry and ready to use when they are needed. Simply replace with a new one for every batch of coffee brewed.Pure Brew Coffee Filters:","4 coffee filtersFrom the makers of Brew RiteFits: Melitta 4, Krups, Braun, Oster, Salton, and all other 4 cone-style coffeemakersPure Brew coffee filters for 8- to 12-cup coffeemakersConvenient resealable bag","Keep out grounds for a smooth and rich beverage with Pure Brew #4 Cone Coffee Filters. Designed by the makers of Brew Rite, they are designed for use with a range of 8 to 2 cup coffee maker models. They are compatible with Melitta, Krups, Braun, Oster, Salton and more, making them suitable for residential or commercial use. This bag contains 100 cone-style coffee filters and is resealable to keep the filters, clean, fresh, dry and ready to use when they are needed. Simply replace with a new one for every batch of coffee brewed.Pure Brew Coffee Filters: 4 coffee filtersFrom the makers of Brew RiteFits: Melitta 4, Krups, Braun, Oster, Salton, and all other 4 cone-style coffeemakersPure Brew coffee filters for 8- to 12-cup coffeemakersConvenient resealable bag",https://i5.walmartimages.com/asr/1e70cf4e-021e-493d-89b2-6f55b081b32a_1.95e1143209f99ca8c8356b3d49f5f6f5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,1.78
55437612418,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Melitta #2 White Cone Coffee Filters, 40 Ct",Melitta,"Start your day off with a delicious cup of coffee brewed just right with the Melitta Cone Coffee Filters. They are made with flavor-enhancing micro-perforations to help you get the most out of your coffee beans. The Melitta coffee filters fit all kinds of 2-6-cup electric coffee makers and 1-cup non-electric coffee makers, so you can use them whether you are making coffee for just yourself or for a crowd. All you need to do is fold one at the filter crimp to make sure it fits properly, and put the filter in the coffee maker. Add your favorite ground coffee, then add the water and wait for the delicious smell and taste to get you going.",PA2-40 NB Cone Coffee Filter:Super premiumFlavor-enhancing micro-perforationsPaper cone coffee filters brew better-tasting coffeeFits all 2-6-cup electric and 1-cup non-electric cone coffeemakers,"Start your day off with a delicious cup of coffee brewed just right with the Melitta Cone Coffee Filters. They are made with flavor-enhancing micro-perforations to help you get the most out of your coffee beans. The Melitta coffee filters fit all kinds of 2-6-cup electric coffee makers and 1-cup non-electric coffee makers, so you can use them whether you are making coffee for just yourself or for a crowd. All you need to do is fold one at the filter crimp to make sure it fits properly, and put the filter in the coffee maker. Add your favorite ground coffee, then add the water and wait for the delicious smell and taste to get you going. PA2-40 NB Cone Coffee Filter:Super premiumFlavor-enhancing micro-perforationsPaper cone coffee filters brew better-tasting coffeeFits all 2-6-cup electric and 1-cup non-electric cone coffeemakers",https://i5.walmartimages.com/asr/1c4827f0-2c7b-4555-919c-b2d2dd2ef053_1.8ff40e6dfd4d9b4a824c096ccd132657.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,3.21
55437624404,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Melitta #4 White Cone Coffee Filters, 40 Ct",Melitta,40ct White Cone Coffee Filter w/Measure Markings,Premium Bleached PaperFits all 8-12 Cup CoffeemakersRecyclableMarked for Consistent Brew,40ct White Cone Coffee Filter w/Measure Markings Premium Bleached PaperFits all 8-12 Cup CoffeemakersRecyclableMarked for Consistent Brew,https://i5.walmartimages.com/asr/26147f81-60e5-45bd-8fc3-b4e4d45bf0a4_1.94af26c450ea0439d9da820851f5178f.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,4.1
55437629553,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Melitta 8-12 Cup White Basket Coffee Filter, 100 Count",Melitta,100 Count White Basket Coffee Filter,8-12 Cup White Basket Coffee Filter,100 Count White Basket Coffee Filter 8-12 Cup White Basket Coffee Filter,https://i5.walmartimages.com/asr/ec5df196-443f-4cb9-9211-c9d6050dfa04_1.6206557c41faec07eb6350ef99857614.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,2.93
770009001116,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"If You Care Basket Coffee Filters, Brown, 100 Ct",If You Care,"The cone and basket filters are made from selected and clean 100% unbleached pulp. The filter paper has been certified kosher Parve by the Federation of Synagogues. These filters have also earned the Nordic SWAN environmental seal. If You Care coffee filters will not affect the taste of your coffee, but using them will reduce the amount of pollution in our environment. No chlorine is used to bleach them so, no chlorine is released into our lakes and streams. Fits 8-12 cup drip coffee makers Depth 2 1/2"" , base 3 1/4"".","If You Care Basket Coffee Filters, Brown, 100 Ct","The cone and basket filters are made from selected and clean 100% unbleached pulp. The filter paper has been certified kosher Parve by the Federation of Synagogues. These filters have also earned the Nordic SWAN environmental seal. If You Care coffee filters will not affect the taste of your coffee, but using them will reduce the amount of pollution in our environment. No chlorine is used to bleach them so, no chlorine is released into our lakes and streams. Fits 8-12 cup drip coffee makers Depth 2 1/2"" , base 3 1/4"". If You Care Basket Coffee Filters, Brown, 100 Ct",https://i5.walmartimages.com/asr/4624ce2a-0569-43da-b7e1-c3c4a3b91d80_1.5f91322c61beb5412ddb59f62aa0353e.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.83
55437624459,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Melitta #4 Natural Brown Cone Coffee Filters, 100 Ct",Melitta,"Get the most flavor from your favorite coffee with the help of Melitta Natural Brown 4 Coffee Filters. Compatible with any coffeemaker that uses #4 filters, these filters offer versatility. The Melitta coffee filters feature a unique micro-perforation system that allows more of the coffee essence to pass through without any of the grounds, thus improving the flavor. A second crimp section increases the strength of each cone to keep it from bursting during use. These Melitta brown coffee filters are made using eco-friendly methods, and the manufacturer donates a portion of their proceeds to help unsure that American forests remain healthy and vital. Manufactured using an oxygen cleansing process, these cone coffee filters are free of chlorine and other chemicals, giving you a more natural and enjoyable cup of coffee to start your day off right.","Melitta #4 Natural Brown Cone Coffee Filters, 100-Count:Super premium #4 natural brown paperFits all 8-12 cup coffee makersMelitta brown coffee filters are recyclableHas micro-perforations to enhance the flavorBrews rich and flavorful coffeeBlocks grounds from getting throughAvailable quantities: Single, 6-Pack","Get the most flavor from your favorite coffee with the help of Melitta Natural Brown 4 Coffee Filters. Compatible with any coffeemaker that uses #4 filters, these filters offer versatility. The Melitta coffee filters feature a unique micro-perforation system that allows more of the coffee essence to pass through without any of the grounds, thus improving the flavor. A second crimp section increases the strength of each cone to keep it from bursting during use. These Melitta brown coffee filters are made using eco-friendly methods, and the manufacturer donates a portion of their proceeds to help unsure that American forests remain healthy and vital. Manufactured using an oxygen cleansing process, these cone coffee filters are free of chlorine and other chemicals, giving you a more natural and enjoyable cup of coffee to start your day off right. Melitta #4 Natural Brown Cone Coffee Filters, 100-Count:Super premium #4 natural brown paperFits all 8-12 cup coffee makersMelitta brown coffee filters are recyclableHas micro-perforations to enhance the flavorBrews rich and flavorful coffeeBlocks grounds from getting throughAvailable quantities: Single, 6-Pack",https://i5.walmartimages.com/asr/d9f7f9af-cede-4195-bb39-bc0bff04553f_1.249e94ffc22e5f3ce807c40473af7a39.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,3.42
55437632287,Home Page/Food/Coffee/Coffee Filters/Melitta Coffee Filters,"Melitta JavaJig K-Cups for Keurig K-Cup Brewers Reusable Coffee Filter System, Uses Melitta Paper Coffee Filters",Melitta,"Melitta JavaJig Filters offer an eco-friendly alternative to disposable K-Cups. This BPA-free, reusable coffee filter system is made for use with most Keurig-style, single-serve coffee brewers. One box includes two 100 percent biodegradable, reusable cups and 60 coffee filters to get you started. With these economical Melitta filters for Keurig, you will save up to 50 percent in cost by using your own coffee or loose tea. Cleanup is also fast and easy. Simply toss or compost the Melitta coffee filters with the used coffee grounds, then rinse out and reuse the holder. By using this product versus. the original disposable K-Cups, you'll be reducing the environmental impact with every cup you brew. JavaJig reusable cups are a smart choice for use at home or the office. The full product line features a variety of filters made of chlorine-free white, natural brown and bamboo paper. These filters are manufactured for cone and flat bottom basket filter holders, percolators and Keurig single-serve coffee brewers. These reusable coffee filters are ideal for use with Melitta premium, batch-roasted coffee ground extra fine in true European fashion, which is available separately.","Melitta JavaJig K-Cups for Keurig K-Cup Brewers Reusable Coffee Filter System, Uses Melitta Paper Coffee Filters:Reuseable coffee filter systemMelitta JavaJig reusable K-Cups are easy and simple to useEconomical kit uses Melitta paper coffee filtersEco-friendlyBPA-freeIncludes 2 reusable cups and 30 coffee filtersIdeal for use with your favorite coffee or tea","Melitta JavaJig Filters offer an eco-friendly alternative to disposable K-Cups. This BPA-free, reusable coffee filter system is made for use with most Keurig-style, single-serve coffee brewers. One box includes two 100 percent biodegradable, reusable cups and 60 coffee filters to get you started. With these economical Melitta filters for Keurig, you will save up to 50 percent in cost by using your own coffee or loose tea. Cleanup is also fast and easy. Simply toss or compost the Melitta coffee filters with the used coffee grounds, then rinse out and reuse the holder. By using this product versus. the original disposable K-Cups, you'll be reducing the environmental impact with every cup you brew. JavaJig reusable cups are a smart choice for use at home or the office. The full product line features a variety of filters made of chlorine-free white, natural brown and bamboo paper. These filters are manufactured for cone and flat bottom basket filter holders, percolators and Keurig single-serve coffee brewers. These reusable coffee filters are ideal for use with Melitta premium, batch-roasted coffee ground extra fine in true European fashion, which is available separately. Melitta JavaJig K-Cups for Keurig K-Cup Brewers Reusable Coffee Filter System, Uses Melitta Paper Coffee Filters:Reuseable coffee filter systemMelitta JavaJig reusable K-Cups are easy and simple to useEconomical kit uses Melitta paper coffee filtersEco-friendlyBPA-freeIncludes 2 reusable cups and 30 coffee filtersIdeal for use with your favorite coffee or tea",https://i5.walmartimages.com/asr/2c4af334-4d84-4692-af31-6448ef1c1979_1.96d8da51236dcb38786c1915a2ed30f5.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,8.32
35700431007,Home Page/Food/Coffee/Coffee Filters/Paper Coffee Filters,"Community Oxygen Whitened Premium Design Coffee Filters, 100ct",Generic,"Community Oxygen Whitened Premium Design Coffee Filters, 100ct","Community Oxygen Whitened Premium Design Coffee Filters:Whitened with an oxygen process for pure coffee flavorHigh-quality, heavy-weight paper allows water to flow evenly through the coffee groundsStronger with taller sidesUnique stay-in-place designEight 12 cup","Community Oxygen Whitened Premium Design Coffee Filters, 100ct Community Oxygen Whitened Premium Design Coffee Filters:Whitened with an oxygen process for pure coffee flavorHigh-quality, heavy-weight paper allows water to flow evenly through the coffee groundsStronger with taller sidesUnique stay-in-place designEight 12 cup",https://i5.walmartimages.com/asr/aaa2ad5a-915f-4e0f-b8ec-a5cbe5883943_1.8140bb9e0f7d0a6d837bd7df8c44a6cd.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,1.0
56389095700,Home Page/Home/Kitchen & Dining/Tools & Gadgets/Coffee Prep,Coghlan'S One-Cup Coffee Filters,Coghlan's,This is exactly what you've been looking for. It is made of the best material and is the best fit for your needs.,"Coffee Filters:Includes 40 filters and 1 holderFresh brewed coffee, 1 cup at a timeMade with non-chlorine bleached pulp fiberAlso great for loose tea leaves","This is exactly what you've been looking for. It is made of the best material and is the best fit for your needs. Coffee Filters:Includes 40 filters and 1 holderFresh brewed coffee, 1 cup at a timeMade with non-chlorine bleached pulp fiberAlso great for loose tea leaves",https://i5.walmartimages.com/asr/8755ef8c-e34f-4938-a0ee-03177e1f7c1b_1.8e4d57f8ce8b4114dfb83e4e1664b95a.jpeg?odnHeight=180&odnWidth=180&odnBg=ffffff,5.5
